"","participant","organism","condition","acceleration","trial.num","raw.points","rectangles.cleared","deaths","log.block","block","switch.type","varied","experiment","switch.faster","switch.slower"
"4024","A10E5MI9D5XEUQ","human","HHHHH",0.6,32,1425,57,0,1.38629436111989,4,0,-1,2,0,0
"4025","A10E5MI9D5XEUQ","human","HHHHH",0.6,33,900,60,6,1.6094379124341,5,0,-1,2,0,0
"4026","A10E5MI9D5XEUQ","human","HHHHH",0.6,34,1375,59,1,1.6094379124341,5,0,-1,2,0,0
"4027","A10E5MI9D5XEUQ","human","HHHHH",0.6,35,1350,58,1,1.6094379124341,5,0,-1,2,0,0
"4028","A10E5MI9D5XEUQ","human","HHHHH",0.6,36,1375,63,2,1.6094379124341,5,0,-1,2,0,0
"4029","A10E5MI9D5XEUQ","human","HHHHH",0.6,37,1250,58,2,1.6094379124341,5,0,-1,2,0,0
"4030","A10E5MI9D5XEUQ","human","HHHHH",0.6,38,1225,57,2,1.6094379124341,5,0,-1,2,0,0
"4031","A10E5MI9D5XEUQ","human","HHHHH",0.6,39,1400,60,1,1.6094379124341,5,0,-1,2,0,0
"4032","A10E5MI9D5XEUQ","human","HHHHH",0.6,22,1275,59,2,1.09861228866811,3,0,-1,2,0,0
"4033","A10E5MI9D5XEUQ","human","HHHHH",0.6,40,1125,65,5,1.6094379124341,5,0,-1,2,0,0
"4034","A10E5MI9D5XEUQ","human","HHHHH",0.6,23,725,53,6,1.09861228866811,3,0,-1,2,0,0
"4035","A10E5MI9D5XEUQ","human","HHHHH",0.6,24,1275,55,1,1.09861228866811,3,0,-1,2,0,0
"4036","A10E5MI9D5XEUQ","human","HHHHH",0.6,25,1300,56,1,1.38629436111989,4,0,-1,2,0,0
"4037","A10E5MI9D5XEUQ","human","HHHHH",0.6,26,1125,57,3,1.38629436111989,4,0,-1,2,0,0
"4038","A10E5MI9D5XEUQ","human","HHHHH",0.6,27,1125,61,4,1.38629436111989,4,0,-1,2,0,0
"4039","A10E5MI9D5XEUQ","human","HHHHH",0.6,28,900,56,5,1.38629436111989,4,0,-1,2,0,0
"4040","A10E5MI9D5XEUQ","human","HHHHH",0.6,29,1300,56,1,1.38629436111989,4,0,-1,2,0,0
"4041","A10O5YR01H865K","human","LMLMH",0.2,1,675,39,3,0,1,0,1,2,0,0
"4042","A10O5YR01H865K","human","LMLMH",0.4,10,1025,53,3,0.693147180559945,2,0.2,1,2,0.2,0
"4043","A10O5YR01H865K","human","LMLMH",0.4,11,1275,59,2,0.693147180559945,2,0.2,1,2,0.2,0
"4044","A10O5YR01H865K","human","LMLMH",0.4,12,825,53,5,0.693147180559945,2,0.2,1,2,0.2,0
"4045","A10O5YR01H865K","human","LMLMH",0.4,13,1075,51,2,0.693147180559945,2,0.2,1,2,0.2,0
"4046","A10O5YR01H865K","human","LMLMH",0.4,14,1100,56,3,0.693147180559945,2,0.2,1,2,0.2,0
"4047","A10O5YR01H865K","human","LMLMH",0.4,15,1300,56,1,0.693147180559945,2,0.2,1,2,0.2,0
"4048","A10O5YR01H865K","human","LMLMH",0.4,16,675,51,6,0.693147180559945,2,0.2,1,2,0.2,0
"4049","A10O5YR01H865K","human","LMLMH",0.2,17,1300,52,0,1.09861228866811,3,-0.2,1,2,0,-0.2
"4050","A10O5YR01H865K","human","LMLMH",0.2,18,1350,54,0,1.09861228866811,3,-0.2,1,2,0,-0.2
"4051","A10O5YR01H865K","human","LMLMH",0.2,19,1325,53,0,1.09861228866811,3,-0.2,1,2,0,-0.2
"4052","A10O5YR01H865K","human","LMLMH",0.2,2,950,46,2,0,1,0,1,2,0,0
"4053","A10O5YR01H865K","human","LMLMH",0.2,20,1200,52,1,1.09861228866811,3,-0.2,1,2,0,-0.2
"4054","A10O5YR01H865K","human","LMLMH",0.2,3,600,48,6,0,1,0,1,2,0,0
"4055","A10O5YR01H865K","human","LMLMH",0.2,4,800,44,3,0,1,0,1,2,0,0
"4056","A10O5YR01H865K","human","LMLMH",0.2,5,1025,45,1,0,1,0,1,2,0,0
"4057","A10O5YR01H865K","human","LMLMH",0.2,6,1125,45,0,0,1,0,1,2,0,0
"4058","A10O5YR01H865K","human","LMLMH",0.2,7,1175,51,1,0,1,0,1,2,0,0
"4059","A10O5YR01H865K","human","LMLMH",0.2,8,1375,55,0,0,1,0,1,2,0,0
"4060","A10O5YR01H865K","human","LMLMH",0.4,9,975,59,5,0.693147180559945,2,0.2,1,2,0.2,0
"4061","A10O5YR01H865K","human","LMLMH",0.2,21,1025,49,2,1.09861228866811,3,-0.2,1,2,0,-0.2
"4062","A10O5YR01H865K","human","LMLMH",0.4,30,950,70,8,1.38629436111989,4,0.2,1,2,0.2,0
"4063","A10O5YR01H865K","human","LMLMH",0.4,31,1200,64,4,1.38629436111989,4,0.2,1,2,0.2,0
"4064","A10O5YR01H865K","human","LMLMH",0.4,32,1325,65,3,1.38629436111989,4,0.2,1,2,0.2,0
"4065","A10O5YR01H865K","human","LMLMH",0.6,33,900,60,6,1.6094379124341,5,0.2,1,2,0.2,0
"4066","A10O5YR01H865K","human","LMLMH",0.6,34,1025,65,6,1.6094379124341,5,0.2,1,2,0.2,0
"4067","A10O5YR01H865K","human","LMLMH",0.6,35,1375,67,3,1.6094379124341,5,0.2,1,2,0.2,0
"4068","A10O5YR01H865K","human","LMLMH",0.6,36,650,62,9,1.6094379124341,5,0.2,1,2,0.2,0
"4069","A10O5YR01H865K","human","LMLMH",0.6,37,1575,67,1,1.6094379124341,5,0.2,1,2,0.2,0
"4070","A10O5YR01H865K","human","LMLMH",0.6,38,1575,71,2,1.6094379124341,5,0.2,1,2,0.2,0
"4071","A10O5YR01H865K","human","LMLMH",0.6,39,1125,69,6,1.6094379124341,5,0.2,1,2,0.2,0
"4072","A10O5YR01H865K","human","LMLMH",0.2,22,1250,54,1,1.09861228866811,3,-0.2,1,2,0,-0.2
"4073","A10O5YR01H865K","human","LMLMH",0.6,40,1275,71,5,1.6094379124341,5,0.2,1,2,0.2,0
"4074","A10O5YR01H865K","human","LMLMH",0.2,23,1350,58,1,1.09861228866811,3,-0.2,1,2,0,-0.2
"4075","A10O5YR01H865K","human","LMLMH",0.2,24,1100,60,4,1.09861228866811,3,-0.2,1,2,0,-0.2
"4076","A10O5YR01H865K","human","LMLMH",0.4,25,1250,66,4,1.38629436111989,4,0.2,1,2,0.2,0
"4077","A10O5YR01H865K","human","LMLMH",0.4,26,925,61,6,1.38629436111989,4,0.2,1,2,0.2,0
"4078","A10O5YR01H865K","human","LMLMH",0.4,27,1250,66,4,1.38629436111989,4,0.2,1,2,0.2,0
"4079","A10O5YR01H865K","human","LMLMH",0.4,28,1625,69,1,1.38629436111989,4,0.2,1,2,0.2,0
"4080","A10O5YR01H865K","human","LMLMH",0.4,29,1275,67,4,1.38629436111989,4,0.2,1,2,0.2,0
"4081","A12ASB8854TT4","human","LLLLH",0.2,1,600,36,3,0,1,0,0,2,0,0
"4082","A12ASB8854TT4","human","LLLLH",0.2,10,825,37,1,0.693147180559945,2,0,0,2,0,0
"4083","A12ASB8854TT4","human","LLLLH",0.2,11,850,38,1,0.693147180559945,2,0,0,2,0,0
"4084","A12ASB8854TT4","human","LLLLH",0.2,12,900,36,0,0.693147180559945,2,0,0,2,0,0
"4085","A12ASB8854TT4","human","LLLLH",0.2,13,775,35,1,0.693147180559945,2,0,0,2,0,0
"4086","A12ASB8854TT4","human","LLLLH",0.2,14,850,38,1,0.693147180559945,2,0,0,2,0,0
"4087","A12ASB8854TT4","human","LLLLH",0.2,15,875,39,1,0.693147180559945,2,0,0,2,0,0
"4088","A12ASB8854TT4","human","LLLLH",0.2,16,825,41,2,0.693147180559945,2,0,0,2,0,0
"4089","A12ASB8854TT4","human","LLLLH",0.2,17,900,44,2,1.09861228866811,3,0,0,2,0,0
"4090","A12ASB8854TT4","human","LLLLH",0.2,18,1050,42,0,1.09861228866811,3,0,0,2,0,0
"4091","A12ASB8854TT4","human","LLLLH",0.2,19,1000,44,1,1.09861228866811,3,0,0,2,0,0
"4092","A12ASB8854TT4","human","LLLLH",0.2,2,750,34,1,0,1,0,0,2,0,0
"4093","A12ASB8854TT4","human","LLLLH",0.2,20,800,44,3,1.09861228866811,3,0,0,2,0,0
"4094","A12ASB8854TT4","human","LLLLH",0.2,3,650,34,2,0,1,0,0,2,0,0
"4095","A12ASB8854TT4","human","LLLLH",0.2,4,575,31,2,0,1,0,0,2,0,0
"4096","A12ASB8854TT4","human","LLLLH",0.2,5,900,36,0,0,1,0,0,2,0,0
"4097","A12ASB8854TT4","human","LLLLH",0.2,6,850,38,1,0,1,0,0,2,0,0
"4098","A12ASB8854TT4","human","LLLLH",0.2,7,850,38,1,0,1,0,0,2,0,0
"4099","A12ASB8854TT4","human","LLLLH",0.2,8,700,36,2,0,1,0,0,2,0,0
"4100","A12ASB8854TT4","human","LLLLH",0.2,9,900,40,1,0.693147180559945,2,0,0,2,0,0
"4101","A12ASB8854TT4","human","LLLLH",0.2,21,1125,45,0,1.09861228866811,3,0,0,2,0,0
"4102","A12ASB8854TT4","human","LLLLH",0.2,30,1050,42,0,1.38629436111989,4,0,0,2,0,0
"4103","A12ASB8854TT4","human","LLLLH",0.2,31,1100,44,0,1.38629436111989,4,0,0,2,0,0
"4104","A12ASB8854TT4","human","LLLLH",0.2,32,1050,42,0,1.38629436111989,4,0,0,2,0,0
"4105","A12ASB8854TT4","human","LLLLH",0.6,33,175,35,7,1.6094379124341,5,0.4,0,2,0.4,0
"4106","A12ASB8854TT4","human","LLLLH",0.6,34,375,35,5,1.6094379124341,5,0.4,0,2,0.4,0
"4107","A12ASB8854TT4","human","LLLLH",0.6,35,450,34,4,1.6094379124341,5,0.4,0,2,0.4,0
"4108","A12ASB8854TT4","human","LLLLH",0.6,36,150,38,8,1.6094379124341,5,0.4,0,2,0.4,0
"4109","A12ASB8854TT4","human","LLLLH",0.6,37,500,40,5,1.6094379124341,5,0.4,0,2,0.4,0
"4110","A12ASB8854TT4","human","LLLLH",0.6,38,400,44,7,1.6094379124341,5,0.4,0,2,0.4,0
"4111","A12ASB8854TT4","human","LLLLH",0.6,39,650,42,4,1.6094379124341,5,0.4,0,2,0.4,0
"4112","A12ASB8854TT4","human","LLLLH",0.2,22,1025,49,2,1.09861228866811,3,0,0,2,0,0
"4113","A12ASB8854TT4","human","LLLLH",0.6,40,600,44,5,1.6094379124341,5,0.4,0,2,0.4,0
"4114","A12ASB8854TT4","human","LLLLH",0.2,23,800,44,3,1.09861228866811,3,0,0,2,0,0
"4115","A12ASB8854TT4","human","LLLLH",0.2,24,1100,48,1,1.09861228866811,3,0,0,2,0,0
"4116","A12ASB8854TT4","human","LLLLH",0.2,25,925,41,1,1.38629436111989,4,0,0,2,0,0
"4117","A12ASB8854TT4","human","LLLLH",0.2,26,1025,41,0,1.38629436111989,4,0,0,2,0,0
"4118","A12ASB8854TT4","human","LLLLH",0.2,27,1150,46,0,1.38629436111989,4,0,0,2,0,0
"4119","A12ASB8854TT4","human","LLLLH",0.2,28,1050,46,1,1.38629436111989,4,0,0,2,0,0
"4120","A12ASB8854TT4","human","LLLLH",0.2,29,1200,48,0,1.38629436111989,4,0,0,2,0,0
"4121","A12HZGOZQD5YK7","human","HHHHH",0.6,1,-450,26,11,0,1,0,-1,2,0,0
"4122","A12HZGOZQD5YK7","human","HHHHH",0.6,10,100,16,3,0.693147180559945,2,0,-1,2,0,0
"4123","A12HZGOZQD5YK7","human","HHHHH",0.6,11,175,11,1,0.693147180559945,2,0,-1,2,0,0
"4124","A12HZGOZQD5YK7","human","HHHHH",0.6,12,175,15,2,0.693147180559945,2,0,-1,2,0,0
"4125","A12HZGOZQD5YK7","human","HHHHH",0.6,13,-25,19,5,0.693147180559945,2,0,-1,2,0,0
"4126","A12HZGOZQD5YK7","human","HHHHH",0.6,14,100,16,3,0.693147180559945,2,0,-1,2,0,0
"4127","A12HZGOZQD5YK7","human","HHHHH",0.6,15,425,21,1,0.693147180559945,2,0,-1,2,0,0
"4128","A12HZGOZQD5YK7","human","HHHHH",0.6,16,325,17,1,0.693147180559945,2,0,-1,2,0,0
"4129","A12HZGOZQD5YK7","human","HHHHH",0.6,17,450,22,1,1.09861228866811,3,0,-1,2,0,0
"4130","A12HZGOZQD5YK7","human","HHHHH",0.6,18,-25,23,6,1.09861228866811,3,0,-1,2,0,0
"4131","A12HZGOZQD5YK7","human","HHHHH",0.6,19,450,22,1,1.09861228866811,3,0,-1,2,0,0
"4132","A12HZGOZQD5YK7","human","HHHHH",0.6,2,-675,21,12,0,1,0,-1,2,0,0
"4133","A12HZGOZQD5YK7","human","HHHHH",0.6,20,225,25,4,1.09861228866811,3,0,-1,2,0,0
"4134","A12HZGOZQD5YK7","human","HHHHH",0.6,3,-550,14,9,0,1,0,-1,2,0,0
"4135","A12HZGOZQD5YK7","human","HHHHH",0.6,4,-400,12,7,0,1,0,-1,2,0,0
"4136","A12HZGOZQD5YK7","human","HHHHH",0.6,5,-225,23,8,0,1,0,-1,2,0,0
"4137","A12HZGOZQD5YK7","human","HHHHH",0.6,6,-125,23,7,0,1,0,-1,2,0,0
"4138","A12HZGOZQD5YK7","human","HHHHH",0.6,7,125,21,4,0,1,0,-1,2,0,0
"4139","A12HZGOZQD5YK7","human","HHHHH",0.6,8,0,16,4,0,1,0,-1,2,0,0
"4140","A12HZGOZQD5YK7","human","HHHHH",0.6,9,325,17,1,0.693147180559945,2,0,-1,2,0,0
"4141","A12HZGOZQD5YK7","human","HHHHH",0.6,21,400,32,4,1.09861228866811,3,0,-1,2,0,0
"4142","A12HZGOZQD5YK7","human","HHHHH",0.6,30,800,36,1,1.38629436111989,4,0,-1,2,0,0
"4143","A12HZGOZQD5YK7","human","HHHHH",0.6,31,425,33,4,1.38629436111989,4,0,-1,2,0,0
"4144","A12HZGOZQD5YK7","human","HHHHH",0.6,32,425,33,4,1.38629436111989,4,0,-1,2,0,0
"4145","A12HZGOZQD5YK7","human","HHHHH",0.6,33,675,31,1,1.6094379124341,5,0,-1,2,0,0
"4146","A12HZGOZQD5YK7","human","HHHHH",0.6,34,575,31,2,1.6094379124341,5,0,-1,2,0,0
"4147","A12HZGOZQD5YK7","human","HHHHH",0.6,35,550,34,3,1.6094379124341,5,0,-1,2,0,0
"4148","A12HZGOZQD5YK7","human","HHHHH",0.6,36,375,31,4,1.6094379124341,5,0,-1,2,0,0
"4149","A12HZGOZQD5YK7","human","HHHHH",0.6,37,600,36,3,1.6094379124341,5,0,-1,2,0,0
"4150","A12HZGOZQD5YK7","human","HHHHH",0.6,38,725,37,2,1.6094379124341,5,0,-1,2,0,0
"4151","A12HZGOZQD5YK7","human","HHHHH",0.6,39,725,37,2,1.6094379124341,5,0,-1,2,0,0
"4152","A12HZGOZQD5YK7","human","HHHHH",0.6,22,425,33,4,1.09861228866811,3,0,-1,2,0,0
"4153","A12HZGOZQD5YK7","human","HHHHH",0.6,40,675,35,2,1.6094379124341,5,0,-1,2,0,0
"4154","A12HZGOZQD5YK7","human","HHHHH",0.6,23,-100,32,9,1.09861228866811,3,0,-1,2,0,0
"4155","A12HZGOZQD5YK7","human","HHHHH",0.6,24,250,26,4,1.09861228866811,3,0,-1,2,0,0
"4156","A12HZGOZQD5YK7","human","HHHHH",0.6,25,575,27,1,1.38629436111989,4,0,-1,2,0,0
"4157","A12HZGOZQD5YK7","human","HHHHH",0.6,26,450,26,2,1.38629436111989,4,0,-1,2,0,0
"4158","A12HZGOZQD5YK7","human","HHHHH",0.6,27,575,27,1,1.38629436111989,4,0,-1,2,0,0
"4159","A12HZGOZQD5YK7","human","HHHHH",0.6,28,525,29,2,1.38629436111989,4,0,-1,2,0,0
"4160","A12HZGOZQD5YK7","human","HHHHH",0.6,29,675,31,1,1.38629436111989,4,0,-1,2,0,0
"4161","A14WLAP6TCEKO0","human","LLLLH",0.2,1,-450,18,9,0,1,0,0,2,0,0
"4162","A14WLAP6TCEKO0","human","LLLLH",0.2,10,400,16,0,0.693147180559945,2,0,0,2,0,0
"4163","A14WLAP6TCEKO0","human","LLLLH",0.2,11,125,13,2,0.693147180559945,2,0,0,2,0,0
"4164","A14WLAP6TCEKO0","human","LLLLH",0.2,12,275,15,1,0.693147180559945,2,0,0,2,0,0
"4165","A14WLAP6TCEKO0","human","LLLLH",0.2,13,250,14,1,0.693147180559945,2,0,0,2,0,0
"4166","A14WLAP6TCEKO0","human","LLLLH",0.2,14,375,15,0,0.693147180559945,2,0,0,2,0,0
"4167","A14WLAP6TCEKO0","human","LLLLH",0.2,15,-75,13,4,0.693147180559945,2,0,0,2,0,0
"4168","A14WLAP6TCEKO0","human","LLLLH",0.2,16,300,12,0,0.693147180559945,2,0,0,2,0,0
"4169","A14WLAP6TCEKO0","human","LLLLH",0.2,17,325,13,0,1.09861228866811,3,0,0,2,0,0
"4170","A14WLAP6TCEKO0","human","LLLLH",0.2,18,275,15,1,1.09861228866811,3,0,0,2,0,0
"4171","A14WLAP6TCEKO0","human","LLLLH",0.2,19,425,17,0,1.09861228866811,3,0,0,2,0,0
"4172","A14WLAP6TCEKO0","human","LLLLH",0.2,2,-600,16,10,0,1,0,0,2,0,0
"4173","A14WLAP6TCEKO0","human","LLLLH",0.2,20,200,16,2,1.09861228866811,3,0,0,2,0,0
"4174","A14WLAP6TCEKO0","human","LLLLH",0.2,3,-25,15,4,0,1,0,0,2,0,0
"4175","A14WLAP6TCEKO0","human","LLLLH",0.2,4,-50,10,3,0,1,0,0,2,0,0
"4176","A14WLAP6TCEKO0","human","LLLLH",0.2,5,275,11,0,0,1,0,0,2,0,0
"4177","A14WLAP6TCEKO0","human","LLLLH",0.2,6,350,14,0,0,1,0,0,2,0,0
"4178","A14WLAP6TCEKO0","human","LLLLH",0.2,7,25,13,3,0,1,0,0,2,0,0
"4179","A14WLAP6TCEKO0","human","LLLLH",0.2,8,125,13,2,0,1,0,0,2,0,0
"4180","A14WLAP6TCEKO0","human","LLLLH",0.2,9,250,10,0,0.693147180559945,2,0,0,2,0,0
"4181","A14WLAP6TCEKO0","human","LLLLH",0.2,21,275,15,1,1.09861228866811,3,0,0,2,0,0
"4182","A14WLAP6TCEKO0","human","LLLLH",0.2,30,475,19,0,1.38629436111989,4,0,0,2,0,0
"4183","A14WLAP6TCEKO0","human","LLLLH",0.2,31,250,18,2,1.38629436111989,4,0,0,2,0,0
"4184","A14WLAP6TCEKO0","human","LLLLH",0.2,32,275,19,2,1.38629436111989,4,0,0,2,0,0
"4185","A14WLAP6TCEKO0","human","LLLLH",0.6,33,-300,12,6,1.6094379124341,5,0.4,0,2,0.4,0
"4186","A14WLAP6TCEKO0","human","LLLLH",0.6,34,75,11,2,1.6094379124341,5,0.4,0,2,0.4,0
"4187","A14WLAP6TCEKO0","human","LLLLH",0.6,35,25,17,4,1.6094379124341,5,0.4,0,2,0.4,0
"4188","A14WLAP6TCEKO0","human","LLLLH",0.6,36,-50,14,4,1.6094379124341,5,0.4,0,2,0.4,0
"4189","A14WLAP6TCEKO0","human","LLLLH",0.6,37,-175,13,5,1.6094379124341,5,0.4,0,2,0.4,0
"4190","A14WLAP6TCEKO0","human","LLLLH",0.6,38,100,16,3,1.6094379124341,5,0.4,0,2,0.4,0
"4191","A14WLAP6TCEKO0","human","LLLLH",0.6,39,25,13,3,1.6094379124341,5,0.4,0,2,0.4,0
"4192","A14WLAP6TCEKO0","human","LLLLH",0.2,22,350,18,1,1.09861228866811,3,0,0,2,0,0
"4193","A14WLAP6TCEKO0","human","LLLLH",0.6,40,25,17,4,1.6094379124341,5,0.4,0,2,0.4,0
"4194","A14WLAP6TCEKO0","human","LLLLH",0.2,23,100,16,3,1.09861228866811,3,0,0,2,0,0
"4195","A14WLAP6TCEKO0","human","LLLLH",0.2,24,375,15,0,1.09861228866811,3,0,0,2,0,0
"4196","A14WLAP6TCEKO0","human","LLLLH",0.2,25,400,16,0,1.38629436111989,4,0,0,2,0,0
"4197","A14WLAP6TCEKO0","human","LLLLH",0.2,26,275,15,1,1.38629436111989,4,0,0,2,0,0
"4198","A14WLAP6TCEKO0","human","LLLLH",0.2,27,225,13,1,1.38629436111989,4,0,0,2,0,0
"4199","A14WLAP6TCEKO0","human","LLLLH",0.2,28,350,14,0,1.38629436111989,4,0,0,2,0,0
"4200","A14WLAP6TCEKO0","human","LLLLH",0.2,29,400,16,0,1.38629436111989,4,0,0,2,0,0
"4201","A1506T1PAYRT16","human","MMMMH",0.4,1,-1350,14,17,0,1,0,0,2,0,0
"4202","A1506T1PAYRT16","human","MMMMH",0.4,10,-400,20,9,0.693147180559945,2,0,0,2,0,0
"4203","A1506T1PAYRT16","human","MMMMH",0.4,11,-200,20,7,0.693147180559945,2,0,0,2,0,0
"4204","A1506T1PAYRT16","human","MMMMH",0.4,12,-575,17,10,0.693147180559945,2,0,0,2,0,0
"4205","A1506T1PAYRT16","human","MMMMH",0.4,13,-100,20,6,0.693147180559945,2,0,0,2,0,0
"4206","A1506T1PAYRT16","human","MMMMH",0.4,14,-225,19,7,0.693147180559945,2,0,0,2,0,0
"4207","A1506T1PAYRT16","human","MMMMH",0.4,15,-325,19,8,0.693147180559945,2,0,0,2,0,0
"4208","A1506T1PAYRT16","human","MMMMH",0.4,16,-150,18,6,0.693147180559945,2,0,0,2,0,0
"4209","A1506T1PAYRT16","human","MMMMH",0.4,17,-125,19,6,1.09861228866811,3,0,0,2,0,0
"4210","A1506T1PAYRT16","human","MMMMH",0.4,18,-75,17,5,1.09861228866811,3,0,0,2,0,0
"4211","A1506T1PAYRT16","human","MMMMH",0.4,19,50,18,4,1.09861228866811,3,0,0,2,0,0
"4212","A1506T1PAYRT16","human","MMMMH",0.4,2,-1000,20,15,0,1,0,0,2,0,0
"4213","A1506T1PAYRT16","human","MMMMH",0.4,20,250,22,3,1.09861228866811,3,0,0,2,0,0
"4214","A1506T1PAYRT16","human","MMMMH",0.4,3,-1100,16,15,0,1,0,0,2,0,0
"4215","A1506T1PAYRT16","human","MMMMH",0.4,4,-950,18,14,0,1,0,0,2,0,0
"4216","A1506T1PAYRT16","human","MMMMH",0.4,5,-625,19,11,0,1,0,0,2,0,0
"4217","A1506T1PAYRT16","human","MMMMH",0.4,6,-600,20,11,0,1,0,0,2,0,0
"4218","A1506T1PAYRT16","human","MMMMH",0.4,7,-475,21,10,0,1,0,0,2,0,0
"4219","A1506T1PAYRT16","human","MMMMH",0.4,8,-550,18,10,0,1,0,0,2,0,0
"4220","A1506T1PAYRT16","human","MMMMH",0.4,9,-525,19,10,0.693147180559945,2,0,0,2,0,0
"4221","A1506T1PAYRT16","human","MMMMH",0.4,21,-500,16,9,1.09861228866811,3,0,0,2,0,0
"4222","A1506T1PAYRT16","human","MMMMH",0.4,30,175,27,5,1.38629436111989,4,0,0,2,0,0
"4223","A1506T1PAYRT16","human","MMMMH",0.4,31,-125,19,6,1.38629436111989,4,0,0,2,0,0
"4224","A1506T1PAYRT16","human","MMMMH",0.4,32,0,20,5,1.38629436111989,4,0,0,2,0,0
"4225","A1506T1PAYRT16","human","MMMMH",0.6,33,325,25,3,1.6094379124341,5,0.2,0,2,0.2,0
"4226","A1506T1PAYRT16","human","MMMMH",0.6,34,25,25,6,1.6094379124341,5,0.2,0,2,0.2,0
"4227","A1506T1PAYRT16","human","MMMMH",0.6,35,225,25,4,1.6094379124341,5,0.2,0,2,0.2,0
"4228","A1506T1PAYRT16","human","MMMMH",0.6,36,-350,18,8,1.6094379124341,5,0.2,0,2,0.2,0
"4229","A1506T1PAYRT16","human","MMMMH",0.6,37,-400,20,9,1.6094379124341,5,0.2,0,2,0.2,0
"4230","A1506T1PAYRT16","human","MMMMH",0.6,38,-325,23,9,1.6094379124341,5,0.2,0,2,0.2,0
"4231","A1506T1PAYRT16","human","MMMMH",0.6,39,25,21,5,1.6094379124341,5,0.2,0,2,0.2,0
"4232","A1506T1PAYRT16","human","MMMMH",0.4,22,-150,22,7,1.09861228866811,3,0,0,2,0,0
"4233","A1506T1PAYRT16","human","MMMMH",0.6,40,-400,20,9,1.6094379124341,5,0.2,0,2,0.2,0
"4234","A1506T1PAYRT16","human","MMMMH",0.4,23,-150,18,6,1.09861228866811,3,0,0,2,0,0
"4235","A1506T1PAYRT16","human","MMMMH",0.4,24,-225,19,7,1.09861228866811,3,0,0,2,0,0
"4236","A1506T1PAYRT16","human","MMMMH",0.4,25,275,19,2,1.38629436111989,4,0,0,2,0,0
"4237","A1506T1PAYRT16","human","MMMMH",0.4,26,-375,21,9,1.38629436111989,4,0,0,2,0,0
"4238","A1506T1PAYRT16","human","MMMMH",0.4,27,375,23,2,1.38629436111989,4,0,0,2,0,0
"4239","A1506T1PAYRT16","human","MMMMH",0.4,28,-50,22,6,1.38629436111989,4,0,0,2,0,0
"4240","A1506T1PAYRT16","human","MMMMH",0.4,29,150,22,4,1.38629436111989,4,0,0,2,0,0
"4241","A15SUPIZ05ZFCD","human","MLMLH",0.4,1,375,27,3,0,1,0,1,2,0,0
"4242","A15SUPIZ05ZFCD","human","MLMLH",0.2,10,850,38,1,0.693147180559945,2,-0.2,1,2,0,-0.2
"4243","A15SUPIZ05ZFCD","human","MLMLH",0.2,11,1025,45,1,0.693147180559945,2,-0.2,1,2,0,-0.2
"4244","A15SUPIZ05ZFCD","human","MLMLH",0.2,12,1025,41,0,0.693147180559945,2,-0.2,1,2,0,-0.2
"4245","A15SUPIZ05ZFCD","human","MLMLH",0.2,13,950,38,0,0.693147180559945,2,-0.2,1,2,0,-0.2
"4246","A15SUPIZ05ZFCD","human","MLMLH",0.2,14,950,38,0,0.693147180559945,2,-0.2,1,2,0,-0.2
"4247","A15SUPIZ05ZFCD","human","MLMLH",0.2,15,1000,40,0,0.693147180559945,2,-0.2,1,2,0,-0.2
"4248","A15SUPIZ05ZFCD","human","MLMLH",0.2,16,850,42,2,0.693147180559945,2,-0.2,1,2,0,-0.2
"4249","A15SUPIZ05ZFCD","human","MLMLH",0.4,17,1000,48,2,1.09861228866811,3,0.2,1,2,0.2,0
"4250","A15SUPIZ05ZFCD","human","MLMLH",0.4,18,1150,46,0,1.09861228866811,3,0.2,1,2,0.2,0
"4251","A15SUPIZ05ZFCD","human","MLMLH",0.4,19,975,47,2,1.09861228866811,3,0.2,1,2,0.2,0
"4252","A15SUPIZ05ZFCD","human","MLMLH",0.4,2,825,33,0,0,1,0,1,2,0,0
"4253","A15SUPIZ05ZFCD","human","MLMLH",0.4,20,1000,44,1,1.09861228866811,3,0.2,1,2,0.2,0
"4254","A15SUPIZ05ZFCD","human","MLMLH",0.4,3,875,35,0,0,1,0,1,2,0,0
"4255","A15SUPIZ05ZFCD","human","MLMLH",0.4,4,725,37,2,0,1,0,1,2,0,0
"4256","A15SUPIZ05ZFCD","human","MLMLH",0.4,5,875,35,0,0,1,0,1,2,0,0
"4257","A15SUPIZ05ZFCD","human","MLMLH",0.4,6,900,40,1,0,1,0,1,2,0,0
"4258","A15SUPIZ05ZFCD","human","MLMLH",0.4,7,975,39,0,0,1,0,1,2,0,0
"4259","A15SUPIZ05ZFCD","human","MLMLH",0.4,8,850,42,2,0,1,0,1,2,0,0
"4260","A15SUPIZ05ZFCD","human","MLMLH",0.2,9,925,37,0,0.693147180559945,2,-0.2,1,2,0,-0.2
"4261","A15SUPIZ05ZFCD","human","MLMLH",0.4,21,750,46,4,1.09861228866811,3,0.2,1,2,0.2,0
"4262","A15SUPIZ05ZFCD","human","MLMLH",0.2,30,900,40,1,1.38629436111989,4,-0.2,1,2,0,-0.2
"4263","A15SUPIZ05ZFCD","human","MLMLH",0.2,31,925,41,1,1.38629436111989,4,-0.2,1,2,0,-0.2
"4264","A15SUPIZ05ZFCD","human","MLMLH",0.2,32,975,39,0,1.38629436111989,4,-0.2,1,2,0,-0.2
